id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"25097",\N,\N,\N,"机构合作系列2015040701","380,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥380,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25098",\N,\N,\N,"江南果菜市场项目2015040701","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","la****","男","45",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25099",\N,\N,\N,"裘皮协会会员项目2015040301","300,000.00",\N,\N,"4个月","7.80",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","hu****","男","38",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25100",\N,\N,\N,"机构合作系列2015040202","300,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25101",\N,\N,\N,"机构合作系列2015040201","360,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥360,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25102",\N,\N,\N,"机构合作系列2015032602","630,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥630,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25103",\N,\N,\N,"机构合作系列2015032601","600,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥600,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25104",\N,\N,\N,"机构合作系列2015032501","700,000.00",\N,\N,"40天","7.60",\N,"借款金额：￥700,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25105",\N,\N,\N,"机构合作系列2015032001","250,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥250,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25106",\N,\N,\N,"机构合作系列2015031902","600,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25107",\N,\N,\N,"机构合作系列2015031901","600,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25108",\N,\N,\N,"机构合作系列2015031202","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25109",\N,\N,\N,"机构合作系列2015031201","300,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25110",\N,\N,\N,"裘皮协会会员项目2015031104","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","JI****","男","35",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25111",\N,\N,\N,"裘皮协会会员项目2015031102","500,000.00",\N,\N,"4个月","7.80",\N,"资金周转",\N,\N,"按月付息,到期还本","HS****","男","38",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25112",\N,\N,\N,"短期投资系列2015030903","200,000.00",\N,\N,"4个月","7.80",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有","0.50
			              "
"25113",\N,\N,\N,"裘皮协会会员项目2015030901","300,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","hu****","男","38",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25114",\N,\N,\N,"裘皮协会会员项目2015030801","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","ho****","男","30",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25115",\N,\N,\N,"机构合作系列2015030603","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25116",\N,\N,\N,"机构合作系列2015030602","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25117",\N,\N,\N,"机构合作系列2015030601","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25118",\N,\N,\N,"机构合作系列2015030401","310,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥310,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25119",\N,\N,\N,"裘皮协会会员项目2015030301","200,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","hu****","男","32",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25120",\N,\N,\N,"裘皮协会会员项目2015022706","300,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ni****","男","28",\N,"未婚","制造业","广东 广州",\N,"有","无","0.50
			              "
"25121",\N,\N,\N,"裘皮协会会员项目2015022705","200,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ni****","男","28",\N,"未婚","制造业","广东 广州",\N,"有","无","0.50
			              "
"25122",\N,\N,\N,"裘皮协会会员项目2015022703","200,000.00",\N,\N,"4个月","7.80",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","YW****","男","46",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25123",\N,\N,\N,"短期投资系列2015021301","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","gu****","男","41",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25124",\N,\N,\N,"裘皮协会会员项目2015021103","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25125",\N,\N,\N,"裘皮协会会员项目2015021102","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25126",\N,\N,\N,"裘皮协会会员项目2015021101","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25127",\N,\N,\N,"短期投资系列2015020501","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","ya****","男","38",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25128",\N,\N,\N,"机构合作系列2015013003","200,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","mi****","男","44",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25129",\N,\N,\N,"机构合作系列2015013002","200,000.00",\N,\N,"4个月","7.80",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","mi****","男","44",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25130",\N,\N,\N,"机构合作系列2015013001","495,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥495,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25131",\N,\N,\N,"机构合作系列2015012803","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有","3.00
			              "
"25132",\N,\N,\N,"机构合作系列2015012201","320,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥320,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25133",\N,\N,\N,"【送现金】短期投资系列2015010701","400,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有",\N
"25134",\N,\N,\N,"短期投资系列2015011605","200,000.00",\N,\N,"7个月","8.20",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","40",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有",\N
"25135",\N,\N,\N,"短期投资系列2015011604","200,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","40",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有",\N
"25136",\N,\N,\N,"短期投资系列2015011603","200,000.00",\N,\N,"7个月","8.20",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","40",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有",\N
"25137",\N,\N,\N,"【送现金】短期投资系列2015011602","200,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","40",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有",\N
"25138",\N,\N,\N,"【送现金】短期投资系列2015011601","200,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","40",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有",\N
"25139",\N,\N,\N,"机构合作系列2015011301","370,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥370,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25140",\N,\N,\N,"机构合作系列2015010905","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25141",\N,\N,\N,"机构合作系列2015010904","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25142",\N,\N,\N,"机构合作系列2015010903","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25143",\N,\N,\N,"机构合作系列2015010902","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25144",\N,\N,\N,"机构合作系列2015010901","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25145",\N,\N,\N,"【送现金】短期投资系列2015010705","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有",\N
"25146",\N,\N,\N,"短期投资系列2015010704","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有",\N
"25147",\N,\N,\N,"短期投资系列2015010703","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有",\N
"25148",\N,\N,\N,"短期投资系列2015010702","400,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有",\N
"25149",\N,\N,\N,"机构合作系列2015010703","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有",\N
"25150",\N,\N,\N,"机构合作系列2015010702","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有",\N
"25151",\N,\N,\N,"机构合作系列2015010701","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有",\N
"25152",\N,\N,\N,"机构合作系列2015010606","500,000.00",\N,\N,"15天","7.50",\N,"短期周转",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25153",\N,\N,\N,"机构合作系列2014123104","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25154",\N,\N,\N,"短期投资系列2014123103","250,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥250,000.00    ",\N,\N,"按月付息,到期还本","li****","女","34",\N,"已婚","其它","广东 广州",\N,"有","有","0.50
			              "
"25155",\N,\N,\N,"机构合作系列2014122603","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ma****","男","35",\N,"已婚","文化、体育、娱乐业","广东 广州",\N,"有","有","0.50
			              "
"25156",\N,\N,\N,"机构合作系列2014122602","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ma****","男","35",\N,"已婚","文化、体育、娱乐业","广东 广州",\N,"有","有","0.50
			              "
"25157",\N,\N,\N,"机构合作系列2014122601","400,000.00",\N,\N,"4个月","7.80",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ma****","男","35",\N,"已婚","文化、体育、娱乐业","广东 广州",\N,"有","有","0.20
			              "
"25158",\N,\N,\N,"短期投资系列2014122201","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ch****","男","44",\N,"已婚","批发和零售业","广东 广州",\N,"有","无","0.50
			              "
"25159",\N,\N,\N,"短期投资系列2014122302","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","ch****","男","44",\N,"已婚","批发和零售业","广东 广州",\N,"有","无","0.50
			              "
"25160",\N,\N,\N,"短期投资系列2014122301","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ch****","男","44",\N,"已婚","批发和零售业","广东 广州",\N,"有","无","0.50
			              "
"25161",\N,\N,\N,"机构合作系列2014122202","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25162",\N,\N,\N,"机构合作系列2014122201","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25163",\N,\N,\N,"短期投资系列2014120901","300,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","we****","男","45",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.20
			              "
"25164",\N,\N,\N,"机构合作系列2014121704","350,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥350,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25165",\N,\N,\N,"机构合作系列2014121703","450,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥450,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25166",\N,\N,\N,"机构合作系列2014121702","500,000.00",\N,\N,"15天","7.50",\N,"短期周转",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25167",\N,\N,\N,"机构合作系列2014121701","500,000.00",\N,\N,"15天","7.50",\N,"短期周转",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25168",\N,\N,\N,"机构合作系列2014121503","350,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥350,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25169",\N,\N,\N,"机构合作系列2014121502","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25170",\N,\N,\N,"机构合作系列2014121501","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25171",\N,\N,\N,"机构合作系列2014121204","450,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥450,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25172",\N,\N,\N,"机构合作系列2014121203","300,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25173",\N,\N,\N,"机构合作系列2014121202","300,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25174",\N,\N,\N,"机构合作系列2014121201","300,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25175",\N,\N,\N,"短期投资系列2014120902","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","we****","男","45",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25176",\N,\N,\N,"机构合作系列2014120909","300,000.00",\N,\N,"7个月","8.20",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25177",\N,\N,\N,"机构合作系列2014120907","300,000.00",\N,\N,"8个月","8.40",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25178",\N,\N,\N,"机构合作系列2014120906","300,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.20
			              "
"25179",\N,\N,\N,"机构合作系列2014120903","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25180",\N,\N,\N,"机构合作系列2014120901","2,500,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥2,500,000.00  ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25181",\N,\N,\N,"机构合作系列2014120504","635,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥635,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25182",\N,\N,\N,"机构合作系列2014120503","175,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥175,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25183",\N,\N,\N,"机构合作系列2014120502","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25184",\N,\N,\N,"机构合作系列2014120501","200,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25185",\N,\N,\N,"机构合作系列2014120202","300,000.00",\N,\N,"7个月","8.20",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25186",\N,\N,\N,"机构合作系列2014120201","200,000.00",\N,\N,"7个月","8.20",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25187",\N,\N,\N,"机构合作系列2014120102","300,000.00",\N,\N,"8个月","8.40",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25188",\N,\N,\N,"机构合作系列2014120101","300,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25189",\N,\N,\N,"机构合作系列2014112802","200,000.00",\N,\N,"8个月","8.40",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25190",\N,\N,\N,"机构合作系列2014112801","200,000.00",\N,\N,"5个月","7.90",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","JU****","男","45",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25191",\N,\N,\N,"机构合作系列2014112101","410,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥410,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25192",\N,\N,\N,"机构合作系列2014111305","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","46",\N,"已婚","建筑业","广东 广州",\N,"有","有","0.50
			              "
"25193",\N,\N,\N,"机构合作系列2014111304","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","46",\N,"已婚","建筑业","广东 广州",\N,"有","有","0.50
			              "
"25194",\N,\N,\N,"机构合作系列2014111303","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","46",\N,"已婚","建筑业","广东 广州",\N,"有","有","0.50
			              "
"25195",\N,\N,\N,"机构合作系列2014111401","490,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥490,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25196",\N,\N,\N,"机构合作系列2014111302","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","46",\N,"已婚","建筑业","广东 广州",\N,"有","有","0.50
			              "
"25197",\N,\N,\N,"机构合作系列2014111301","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","xu****","男","46",\N,"已婚","建筑业","广东 广州",\N,"有","有","0.50
			              "
"25198",\N,\N,\N,"机构合作系列2014111201","370,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥370,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25199",\N,\N,\N,"机构合作系列2014111102","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","34",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25200",\N,\N,\N,"机构合作系列2014111101","600,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥600,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","34",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25201",\N,\N,\N,"机构合作系列2014111001","800,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥800,000.00    ",\N,\N,"按月付息,到期还本","ta****","女","34",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25202",\N,\N,\N,"短期投资系列2014110702","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","me****","男","48",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有","0.50
			              "
"25203",\N,\N,\N,"短期投资系列2014110701","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","me****","男","48",\N,"已婚","环境和公共设施管理业","广东 广州",\N,"有","有","0.20
			              "
"25204",\N,\N,\N,"稳健投资系列2014110501","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25205",\N,\N,\N,"机构合作系列2014110401","770,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥770,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25206",\N,\N,\N,"机构合作系列2014103102","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","85****","男","46",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"有","有","0.20
			              "
